SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,CLV,ChargesRatio,ServiceCount,HasTechSupport,HasSecurityServices,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 years,TenureGroup_2-4 years,TenureGroup_4+ years,TenureGroup_6-12 months,ChargesCategory_Low,ChargesCategory_Medium
0,0,0,-1.2816237461508113,1,0,-0.6596873039934208,-0.9891543253371344,-0.9897341344193517,0.013252585746682186,-0.9339920592758166,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,0,-0.9559778674420595,1,0,-0.5219756496159262,-0.8123883546976337,-0.815100736262011,0.19464061855717532,-0.5030952969142092,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0,1,1,-0.10115743583158582,1,0,-1.449455345965557,-0.6965481753533909,-0.7296170841658846,1.8512242572820867,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
1,0,0,0.1023712383613841,1,1,1.2102046777347255,0.5252146858818729,0.5486862187507661,-0.22060458047695844,0.7895949901706132,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,1,0,0.6722515261016999,1,1,-0.42408423264879186,0.12479818716752145,0.11242103690528094,0.18828319890232326,-0.5030952969142092,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,1,1,1.1607203441648277,0,1,-0.1154773927185032,0.6370399499192981,0.6362553734018828,0.024596373937663542,0.7895949901706132,1,1,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,1,0,1.5270719577121736,0,0,-0.01260844607507388,0.9677768256038548,0.9743482665535114,-0.034148761855982736,1.2204917525322205,1,1,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,0,0,-0.9152721326034655,1,1,1.1836578527944854,-0.5437181205594525,-0.567825991215589,0.8617438449218341,0.7895949901706132,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,1,1,1.6084834273893616,1,0,-1.2885152197653527,-0.19652667394531564,-0.1844447636329616,-0.21930796680024275,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,1,1,1.2014260790034217,1,0,-0.3378070515930122,0.4940826376831075,0.48085250406739927,0.15638085585165884,-0.07219853455260174,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,-0.9966836022806536,1,1,-0.6464138915233006,-0.8282505610737487,-0.8498737472841641,2.0987923933928143,-0.9339920592758166,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
0,0,0,-1.2409180113122174,1,1,0.4984179340245439,-0.9323750859161307,-0.939308877905535,1.446300120982544,-0.5030952969142092,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0.6722515261016999,1,1,1.2865267994379153,1.2009490653899557,1.2214473903321448,-0.12621835949860707,1.2204917525322205,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,-1.2816237461508113,1,0,-1.5091857020810966,-1.000387312425061,-1.0009738955578256,0.013252585746682186,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,1,0,-0.30468611002455576,1,1,1.0210585500355165,0.01711947500435027,0.04092122825682604,-0.34319245888032723,0.35869822780900573,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
0,0,0,1.6084834273893616,1,1,0.3374778078243394,1.3326075722545014,1.3645348182629489,-0.19310169760475643,1.2204917525322205,1,1,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0.26519417771576004,0,1,-0.47385952941174164,-0.17285403123462662,-0.14222980138826444,-0.5444333973228552,-0.07219853455260174,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
0,1,1,-1.2002122764736234,1,1,0.14003579733130567,-0.9058064387218355,-0.9184318996971591,2.1047350658905706,0.7895949901706132,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,1.4863662228735797,1,1,1.2948226822317401,2.258692763599166,2.139617330989691,0.6156421603716874,1.2204917525322205,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0,0,-0.6710377235719016,1,0,-1.4992306427285067,-0.8795230040903198,-0.8707726781510136,-1.038325288161912,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-0.8338606629262776,0,1,-1.0396387359506039,-0.8178512722462542,-0.8324872417730874,1.2729181654928894,-0.5030952969142092,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
0,1,1,1.5677776925507676,1,1,0.06371367562811567,1.0747534760740305,1.074386531217622,0.021050063940223265,0.7895949901706132,1,1,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,-0.8338606629262776,1,0,-1.5108448786398618,-0.9219977365165423,-0.9073019018510531,-2.3341769559103156,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1,0,0,1.5677776925507676,1,1,1.3893957460813444,2.3360511863960984,2.3197388937654275,0.09715951560731703,1.2204917525322205,1,1,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1,1,0.5501343215859179,1,0,-0.26646245956611764,0.11442083776793299,0.13966428607099565,-0.33151830492931805,0.35869822780900573,1,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,1,1,1.6084834273893616,1,0,0.919848779950852,1.9454416119557765,1.9193224032073009,0.16009737203071306,2.0822852772554357,1,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-0.4268033145403377,1,1,0.3673429858821094,-0.22629847761390234,-0.27541658034748334,1.0644250803075233,-0.5030952969142092,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
0,1,0,-1.2816237461508113,1,0,-0.3062826969764773,-0.9844812271931339,-0.9850582181644789,0.013252585746682186,-0.07219853455260174,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,1,1,1.6084834273893616,1,1,1.7079576453642233,2.7397585992963656,2.670103323003788,0.31851990006158537,2.0822852772554357,1,1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0,0,0.346605647392948,1,1,-1.3167212212643575,-0.5716908911397383,-0.5549836860085438,-0.5769927356969996,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,1,0,0.8350744654560759,1,1,0.9928525485365113,1.1851087984417468,1.1976287558883085,-0.07086313143629394,0.35869822780900573,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
0,1,1,1.2014260790034217,1,1,1.2019087949409006,1.903910274929517,1.7439206620033845,0.9350038007213851,0.7895949901706132,0,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-1.2409180113122174,1,1,1.0310136093881064,-0.9322215099207878,-0.9252152711654957,-1.3975728635690718,0.35869822780900573,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,1,1.4863662228735797,1,1,0.9414180752147966,1.798469384412769,1.8169791094034637,-0.08374446379678542,0.7895949901706132,1,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-1.1595065416350294,1,1,-0.6513914211995958,-0.9225023433583828,-0.9299570453957894,1.3821422100635246,-0.9339920592758166,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,-0.9559778674420595,1,1,-0.180185278510338,-0.7763418746479006,-0.7744005074519908,-0.1470288020200233,-0.07219853455260174,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
0,0,0,1.2421318138420157,1,0,0.21801709559326013,0.9991063286537752,0.9682015221809085,0.26428159955054287,1.2204917525322205,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,0,-1.1188008067964355,1,0,-0.5900018885252911,-0.9110060831355828,-0.9060066950011119,-0.8284621117759884,-0.5030952969142092,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,0.346605647392948,1,0,-1.469365464670737,-0.6424674855648381,-0.6377891137708931,-0.2006618013307867,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0,0,0,-1.1188008067964355,1,1,0.9613281939199768,-0.7952975403587768,-0.8033780166371184,0.5952351174801769,0.35869822780900573,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1,1,0,-1.2409180113122174,1,1,1.0144218438004564,-0.9292158082976513,-0.9256543243349673,-0.7576940374761483,0.35869822780900573,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0,1,0,0.020959768684196134,1,1,-0.12875080518862334,-0.12327092416682571,-0.1249750118280294,0.042566764143051966,0.35869822780900573,1,1,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
0,0,0,-1.2816237461508113,1,0,-1.5174815848749215,-1.0004970095645918,-1.0010836588501935,0.013252585746682186,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,1,0,0.7536629957788878,1,0,-1.3084253384705327,-0.4467239097865552,-0.43852483280619386,-0.21986038782658684,-0.9339920592758166,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1,0,0,-0.9966836022806536,1,0,1.2085455011759603,-0.6664472802662127,-0.653529169896451,-0.5752860191009085,0.7895949901706132,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0,0,-1.0373893371192475,1,0,0.2926800407376848,-0.7697161674202564,-0.7828522809643197,0.8948774805226541,-0.5030952969142092,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0,0,-1.1188008067964355,1,0,1.2998002119080347,-0.7711422302341533,-0.7809863049940653,0.6607515923088612,1.2204917525322205,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0,0,0,-1.2816237461508113,1,0,0.505054640259604,-0.9737528469470477,-0.9743233681708975,0.013252585746682186,-0.5030952969142092,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,0,0,-0.5489205190561197,0,1,-0.6663240102284806,-0.6168422337705057,-0.6353743213387991,0.7783740044510183,-0.5030952969142092,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True
0,0,0,0.14307697319997809,1,1,1.135541732590301,0.5775621608658431,0.5576429034079874,0.21709418744917874,0.7895949901706132,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,0,1.4456604880349857,1,1,-0.3477621109456021,0.6036042617903916,0.6161247855816087,-0.104354748403921,-0.07219853455260174,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
1,0,0,0.26519417771576004,1,1,1.1554518512954808,0.7620288707003873,0.6985131128329598,0.6032866956734374,0.7895949901706132,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,0,-0.7117434584104956,1,1,0.5067138168183688,-0.4748063775063716,-0.4813325168296778,0.19980260746215664,-0.07219853455260174,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,1,1.6084834273893616,1,0,-1.457751228759382,-0.3534813411856022,-0.34566508746294416,-0.17683648365171226,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,0,-1.0373893371192475,0,0,-1.0197286172454239,-0.8963286058663975,-0.9044041509325405,1.1447416679046798,-0.5030952969142092,0,1,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0,1,0,1.5677776925507676,1,0,-1.3432680462045974,-0.24953233176646913,-0.2473391301597726,-0.034829657848363546,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,-0.7524491932490895,1,1,0.01725673198269617,-0.5975135977852258,-0.607209060517194,0.3793426850541673,0.35869822780900573,0,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1,0,-0.4268033145403377,1,1,-1.4760021709057967,-0.8020110052980454,-0.8119834587587623,0.7711108213902269,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,1.6084834273893616,1,1,1.7394819999807578,2.6928082235772974,2.7001345597956465,-0.01088535656283116,2.0822852772554357,1,1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,0,0.7943687306174818,1,1,0.8850060722167867,1.021703939397065,1.081784577123219,-0.4344255805921941,0.7895949901706132,1,1,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
0,0,0,0.1023712383613841,1,1,-0.09390809745455836,-0.08917705320073616,-0.05523141585746093,-0.5475724375838051,-0.07219853455260174,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0,1,1,0.7129572609402939,1,0,-1.4859572302583868,-0.600453481124644,-0.5671674114613815,-1.1841212989654577,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,0,0.9978974048104517,1,1,1.152133498177951,1.4031208935447281,1.4843304755532831,-0.4941410294335633,0.7895949901706132,0,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,1,1.4049547531963917,1,1,1.5735643441042586,2.2330455723769282,2.2954373008351725,-0.27755985924216997,1.651388514893828,1,1,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False
0,0,0,-0.8745663977648716,1,1,0.48348534499565887,-0.6597996336106623,-0.6255614830011083,-1.406746127290741,-0.07219853455260174,0,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0.1023712383613841,1,1,0.13505826765501053,0.06246827248627255,0.05079992456993771,0.18736919182719264,0.7895949901706132,1,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1,1,0,-1.2816237461508113,1,1,0.2860433345026247,-0.9766488514306537,-0.9772211190894102,0.013252585746682186,-0.5030952969142092,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,-0.1418631706701798,1,1,0.3076126297665698,-0.13430645640359737,-0.06475886963499522,-1.1471546016888923,-0.5030952969142092,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,-0.019745966154397852,1,0,-1.472683817788267,-0.7217126991616952,-0.7207921154595048,-0.05979133923062547,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False
0,0,0,-0.5082147842175256,1,1,-0.4356984685601469,-0.559668084647192,-0.55465439613144,-0.17144558297939916,-0.5030952969142092,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
0,1,1,-0.4268033145403377,1,0,-1.5224591145512167,-0.8096898050651826,-0.8255062963784886,1.3265877911825341,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,-0.2639803751859618,1,1,0.33250027814804467,-0.2037666851543308,-0.15393056835468333,-0.9060373109481954,-0.5030952969142092,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-0.4268033145403377,0,0,-0.2714399892424126,-0.4363684998148729,-0.46135559761871864,0.7240591676559952,0.35869822780900573,1,1,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
0,1,0,1.5270719577121736,1,0,-1.3200395743818876,-0.1572989768491971,-0.2365603748492441,1.6265936357439237,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,1.4456604880349857,1,0,0.6759498258123978,1.4307426332785163,1.5371705244991936,-0.6394609009232172,1.651388514893828,1,1,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-0.6303319887333076,1,1,0.8634367769528422,-0.30150683647603566,-0.33067142172548797,0.6860235877645485,0.35869822780900573,0,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
0,0,0,-1.2409180113122174,0,1,-1.1292342701239135,-0.9830112855234245,-0.9823799938307018,-0.68754127031443,-0.9339920592758166,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,0,0.9164859351332638,1,0,-1.5008898192872717,-0.5086808541934003,-0.5337993705815376,0.8352108389576757,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False
0,0,0,0.22448844287716607,1,1,1.3246878602895098,0.6967590726797203,0.7398060634217665,-0.37035710981376974,1.2204917525322205,0,1,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False
0,1,1,-1.0373893371192475,0,0,-1.0047960282165391,-0.9007164914476189,-0.9030211334487047,0.2762187134182552,-0.5030952969142092,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0,1,1,-1.1188008067964355,1,1,0.6908824148412829,-0.8022742784329185,-0.8212694332930873,1.563333556732643,-0.07219853455260174,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0.346605647392948,1,1,1.1239274966789456,0.7283079700087015,0.7690030991916299,-0.3430653920188259,0.7895949901706132,1,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,0,-0.8745663977648716,1,1,-0.0009942101637186523,-0.694705263409278,-0.696073422018252,0.061784940759512644,-0.07219853455260174,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True
0,1,0,1.5677776925507676,1,1,0.6095827634617982,1.5775174059703692,1.5871786805020125,-0.03947136031505809,1.651388514893828,1,1,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
1,0,0,-0.06045170099299184,1,1,0.2860433345026247,-0.08981329661001317,-0.008450300650258872,-1.267341305610325,-0.5030952969142092,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,0,1.4456604880349857,1,1,0.858459247276547,1.756696713679542,1.7013764098815833,0.3408839078109788,2.0822852772554357,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,0,1.6084834273893616,1,1,1.104017377973766,2.0695748950485275,2.0947680497281644,-0.10814179526297979,1.2204917525322205,1,1,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,1,1,-0.3453918448631497,1,0,-0.019245152310133944,-0.3250039637634758,-0.3314397647720634,0.1585644713486753,0.7895949901706132,0,1,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0,0,-0.8745663977648716,1,1,1.1886353824707805,-0.5132003763420582,-0.5229328046371148,0.3187776097356586,0.7895949901706132,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,1,0,-1.2409180113122174,1,1,-0.09224892089579345,-0.9592947639569235,-0.9549391707387249,-1.4057819360444652,-0.07219853455260174,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,1,1,1.6084834273893616,1,1,1.4424893959618246,2.399258678193591,2.417208697388129,-0.06251688080242777,1.651388514893828,0,1,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0,0,-0.8338606629262776,1,0,-1.5008898192872717,-0.9122346910983249,-0.9057213104409553,-1.0559835592901659,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False
0,0,1,-0.019745966154397852,1,0,0.6228561759319183,0.14654016022247315,0.1664465294087651,-0.2519313259151515,1.651388514893828,1,1,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False
1,0,0,-1.2816237461508113,1,1,0.2677923923562099,-0.9768901851376209,-0.9774625983326197,0.013252585746682186,-0.5030952969142092,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,1,-0.8338606629262776,1,1,-1.452773699083087,-0.8746305116672581,-0.898081785292149,3.2554596219443086,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False
0,0,0,0.428017117070136,1,1,1.2102046777347255,0.9779128412964762,0.9048461498261522,0.6193349021631911,0.7895949901706132,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,1,1,-0.8338606629262776,1,0,-1.456092052200617,-0.893937208224632,-0.898608649095515,0.6024278824835252,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False
0,0,0,-0.2639803751859618,0,0,-0.3444437578280723,-0.4109187634437893,-0.3868043694424359,-0.6024621031289318,0.35869822780900573,1,1,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True
0,0,0,-1.2816237461508113,1,1,0.17653768162413533,-0.9780968536724568,-0.9786699945486667,0.013252585746682186,-0.9339920592758166,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,-0.8745663977648716,1,0,-1.3864066367324874,-0.9013307954289899,-0.897708590098098,-0.5711796936789102,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False
0,0,0,-0.1825689055087738,0,1,-1.1557810950641534,-0.653130047527206,-0.6394794684733588,-0.5837722564379088,-0.9339920592758166,1,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,1,0,1.3642490183577978,1,1,0.5183280527297236,1.3013438874882997,1.3246248851579778,-0.1384198103041821,1.2204917525322205,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,-0.5082147842175256,1,0,1.057560434328346,-0.2073866907588384,-0.15950654360697303,-0.8758684306489287,0.7895949901706132,1,1,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
0,1,0,1.2014260790034217,1,1,1.3064369181430948,1.8930721975439,1.8296677460011936,0.37137796385955896,1.2204917525322205,1,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False
1,0,0,-1.2816237461508113,1,1,0.3076126297665698,-0.9763636388678745,-0.9769357345292538,0.013252585746682186,-0.5030952969142092,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,-0.4675090493789317,1,0,0.5116913464946635,-0.24227038112954788,-0.26867711419609386,0.5718578779027887,-0.07219853455260174,0,1,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,-1.2816237461508113,0,1,-1.3432680462045974,-0.9981933696344505,-0.9987786297104674,0.013252585746682186,-1.364888821637424,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
